"InstallKey","ComponentSerial","ComponentCode","TailNumber","BaseCode","LeadTimeFlightHours","IsFailure","RemovedDate","Alerted","AlertDate","AlertVibRatio","LeadTimeGivenFlightHours","LeadTimeGivenStressHours","TruePositive","ActionableTruePositive","LateTruePositive","FalsePositive","FalseNegative","TrueNegative"
"1100","ROTOR-ASSY-00391","ROTOR-ASSY","MU-022","COASTAL","18.0","0","11/13/2024 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1101","ROTOR-ASSY-00392","ROTOR-ASSY","MU-022","COASTAL","18.0","0","6/14/2025 12:00:00 AM","1","5/29/2025 12:00:00 AM","3.6729","9.7667","14.1163","0","0","0","1","0","0"
"1102","ROTOR-ASSY-00393","ROTOR-ASSY","MU-022","COASTAL","18.0","0","2/10/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1104","ROTOR-ASSY-00395","ROTOR-ASSY","MU-022","COASTAL","18.0","0","11/13/2024 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1105","ROTOR-ASSY-00396","ROTOR-ASSY","MU-022","COASTAL","18.0","0","6/14/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1106","ROTOR-ASSY-00397","ROTOR-ASSY","MU-022","COASTAL","18.0","0","2/10/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1108","ROTOR-ASSY-00399","ROTOR-ASSY","MU-022","COASTAL","18.0","1","10/28/2024 12:00:00 AM","1","9/12/2024 12:00:00 AM","3.4125","26.4668","30.7949","1","1","0","0","0","0"
"1109","ROTOR-ASSY-00400","ROTOR-ASSY","MU-022","COASTAL","18.0","0","5/31/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1110","ROTOR-ASSY-00401","ROTOR-ASSY","MU-022","COASTAL","18.0","1","12/6/2025 12:00:00 AM","1","10/30/2025 12:00:00 AM","3.5641","19.8000","21.7131","1","1","0","0","0","0"
"1111","ROTOR-ASSY-00402","ROTOR-ASSY","MU-022","COASTAL","18.0","0","8/10/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1145","ROTOR-ASSY-00404","ROTOR-ASSY","MU-023","COASTAL","18.0","0","9/3/2024 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1146","ROTOR-ASSY-00405","ROTOR-ASSY","MU-023","COASTAL","18.0","0","5/8/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1147","ROTOR-ASSY-00406","ROTOR-ASSY","MU-023","COASTAL","18.0","0","1/30/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1149","ROTOR-ASSY-00408","ROTOR-ASSY","MU-023","COASTAL","18.0","0","9/3/2024 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1150","ROTOR-ASSY-00409","ROTOR-ASSY","MU-023","COASTAL","18.0","0","5/8/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1151","ROTOR-ASSY-00410","ROTOR-ASSY","MU-023","COASTAL","18.0","0","1/30/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1152","ROTOR-ASSY-00411","ROTOR-ASSY","MU-023","COASTAL","18.0","1","8/26/2026 12:00:00 AM","1","7/11/2026 12:00:00 AM","3.6230","20.3666","26.5025","1","1","0","0","0","0"
"1154","ROTOR-ASSY-00413","ROTOR-ASSY","MU-023","COASTAL","18.0","0","9/3/2024 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1155","ROTOR-ASSY-00414","ROTOR-ASSY","MU-023","COASTAL","18.0","0","5/8/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1156","ROTOR-ASSY-00415","ROTOR-ASSY","MU-023","COASTAL","18.0","1","1/15/2026 12:00:00 AM","1","11/28/2025 12:00:00 AM","3.4176","21.9666","27.7725","1","1","0","0","0","0"
"1157","ROTOR-ASSY-00416","ROTOR-ASSY","MU-023","COASTAL","18.0","0","9/22/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1159","ROTOR-ASSY-00418","ROTOR-ASSY","MU-023","COASTAL","18.0","0","9/3/2024 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1160","ROTOR-ASSY-00419","ROTOR-ASSY","MU-023","COASTAL","18.0","0","5/8/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1161","ROTOR-ASSY-00420","ROTOR-ASSY","MU-023","COASTAL","18.0","0","1/30/2026 12:00:00 AM","1","1/9/2026 12:00:00 AM","3.5094","14.3500","19.6755","0","0","0","1","0","0"
"1199","ROTOR-ASSY-00422","ROTOR-ASSY","MU-024","COASTAL","18.0","0","10/4/2024 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1200","ROTOR-ASSY-00423","ROTOR-ASSY","MU-024","COASTAL","18.0","0","5/23/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1201","ROTOR-ASSY-00424","ROTOR-ASSY","MU-024","COASTAL","18.0","0","1/29/2026 12:00:00 AM","1","1/22/2026 12:00:00 AM","3.4062","3.4834","4.1574","0","0","0","1","0","0"
"1202","ROTOR-ASSY-00425","ROTOR-ASSY","MU-024","COASTAL","18.0","0","9/29/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1204","ROTOR-ASSY-00427","ROTOR-ASSY","MU-024","COASTAL","18.0","1","4/26/2024 12:00:00 AM","1","4/17/2024 12:00:00 AM","3.4480","7.5500","7.6900","1","0","1","0","0","0"
"1205","ROTOR-ASSY-00428","ROTOR-ASSY","MU-024","COASTAL","18.0","0","1/1/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1206","ROTOR-ASSY-00429","ROTOR-ASSY","MU-024","COASTAL","18.0","0","7/30/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1207","ROTOR-ASSY-00430","ROTOR-ASSY","MU-024","COASTAL","18.0","0","4/8/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1209","ROTOR-ASSY-00432","ROTOR-ASSY","MU-024","COASTAL","18.0","0","10/4/2024 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1210","ROTOR-ASSY-00433","ROTOR-ASSY","MU-024","COASTAL","18.0","0","5/23/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1211","ROTOR-ASSY-00434","ROTOR-ASSY","MU-024","COASTAL","18.0","1","11/6/2025 12:00:00 AM","1","10/4/2025 12:00:00 AM","3.6192","16.0834","19.4522","1","0","1","0","0","0"
"1212","ROTOR-ASSY-00435","ROTOR-ASSY","MU-024","COASTAL","18.0","1","5/5/2026 12:00:00 AM","1","3/30/2026 12:00:00 AM","3.4868","23.4500","26.2712","1","1","0","0","0","0"
"1214","ROTOR-ASSY-00437","ROTOR-ASSY","MU-024","COASTAL","18.0","0","10/4/2024 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1215","ROTOR-ASSY-00438","ROTOR-ASSY","MU-024","COASTAL","18.0","0","5/23/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1216","ROTOR-ASSY-00439","ROTOR-ASSY","MU-024","COASTAL","18.0","0","1/29/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1217","ROTOR-ASSY-00440","ROTOR-ASSY","MU-024","COASTAL","18.0","1","5/14/2026 12:00:00 AM","1","5/7/2026 12:00:00 AM","3.5191","9.8000","9.9800","1","0","1","0","0","0"
"1261","ROTOR-ASSY-00442","ROTOR-ASSY","MU-025","HIGHLND","18.0","1","5/21/2024 12:00:00 AM","1","5/7/2024 12:00:00 AM","3.5792","13.4833","27.8141","1","0","1","0","0","0"
"1262","ROTOR-ASSY-00443","ROTOR-ASSY","MU-025","HIGHLND","18.0","0","1/15/2025 12:00:00 AM","1","12/20/2024 12:00:00 AM","3.4620","15.9001","37.4118","0","0","0","1","0","0"
"1263","ROTOR-ASSY-00444","ROTOR-ASSY","MU-025","HIGHLND","18.0","1","8/22/2025 12:00:00 AM","1","7/15/2025 12:00:00 AM","3.4808","25.3166","52.1374","1","1","0","0","0","0"
"1264","ROTOR-ASSY-00445","ROTOR-ASSY","MU-025","HIGHLND","18.0","1","1/2/2026 12:00:00 AM","1","12/11/2025 12:00:00 AM","3.4160","15.4666","35.2605","1","0","1","0","0","0"
"1265","ROTOR-ASSY-00446","ROTOR-ASSY","MU-025","HIGHLND","18.0","1","7/29/2026 12:00:00 AM","1","6/29/2026 12:00:00 AM","3.4754","24.5501","50.0957","1","1","0","0","0","0"
"1267","ROTOR-ASSY-00448","ROTOR-ASSY","MU-025","HIGHLND","18.0","0","8/24/2024 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1268","ROTOR-ASSY-00449","ROTOR-ASSY","MU-025","HIGHLND","18.0","0","5/1/2025 12:00:00 AM","1","3/15/2025 12:00:00 AM","3.4306","24.6833","48.2614","0","0","0","1","0","0"
"1269","ROTOR-ASSY-00450","ROTOR-ASSY","MU-025","HIGHLND","18.0","1","8/26/2025 12:00:00 AM","1","8/7/2025 12:00:00 AM","3.5959","10.3666","22.6459","1","0","1","0","0","0"
"1270","ROTOR-ASSY-00451","ROTOR-ASSY","MU-025","HIGHLND","18.0","0","4/27/2026 12:00:00 AM","1","4/9/2026 12:00:00 AM","3.4297","9.2000","18.6208","0","0","0","1","0","0"
"1271","ROTOR-ASSY-00452","ROTOR-ASSY","MU-025","HIGHLND","18.0","1","8/29/2026 12:00:00 AM","1","7/28/2026 12:00:00 AM","3.4011","13.0667","29.0614","1","0","1","0","0","0"
"1273","ROTOR-ASSY-00454","ROTOR-ASSY","MU-025","HIGHLND","18.0","0","8/24/2024 12:00:00 AM","1","8/23/2024 12:00:00 AM","3.4557","1.7833","3.5333","0","0","0","1","0","0"
"1274","ROTOR-ASSY-00455","ROTOR-ASSY","MU-025","HIGHLND","18.0","1","1/11/2025 12:00:00 AM","1","12/26/2024 12:00:00 AM","3.8105","10.7667","24.3494","1","0","1","0","0","0"
"1275","ROTOR-ASSY-00456","ROTOR-ASSY","MU-025","HIGHLND","18.0","1","5/16/2025 12:00:00 AM","1","5/1/2025 12:00:00 AM","3.8845","10.5000","19.3183","1","0","1","0","0","0"
"1276","ROTOR-ASSY-00457","ROTOR-ASSY","MU-025","HIGHLND","18.0","0","1/13/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1277","ROTOR-ASSY-00458","ROTOR-ASSY","MU-025","HIGHLND","18.0","0","9/5/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1279","ROTOR-ASSY-00460","ROTOR-ASSY","MU-025","HIGHLND","18.0","1","3/16/2024 12:00:00 AM","0","","","","","0","0","0","0","1","0"
"1280","ROTOR-ASSY-00461","ROTOR-ASSY","MU-025","HIGHLND","18.0","0","10/19/2024 12:00:00 AM","1","9/5/2024 12:00:00 AM","3.4340","23.9335","53.4033","0","0","0","1","0","0"
"1282","ROTOR-ASSY-00463","ROTOR-ASSY","MU-025","HIGHLND","18.0","0","2/12/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1283","ROTOR-ASSY-00464","ROTOR-ASSY","MU-025","HIGHLND","18.0","1","7/29/2026 12:00:00 AM","1","7/3/2026 12:00:00 AM","3.5780","20.8334","44.2741","1","1","0","0","0","0"
"1308","ROTOR-ASSY-00466","ROTOR-ASSY","MU-026","ACADEMY","18.0","1","3/6/2025 12:00:00 AM","1","2/1/2025 12:00:00 AM","3.5558","13.7333","26.8349","1","0","1","0","0","0"
"1309","ROTOR-ASSY-00467","ROTOR-ASSY","MU-026","ACADEMY","18.0","1","9/13/2025 12:00:00 AM","1","8/8/2025 12:00:00 AM","3.4149","13.2166","26.9412","1","0","1","0","0","0"
"1310","ROTOR-ASSY-00468","ROTOR-ASSY","MU-026","ACADEMY","18.0","1","5/29/2026 12:00:00 AM","1","4/22/2026 12:00:00 AM","3.7066","17.4832","30.5141","1","0","1","0","0","0"
"1312","ROTOR-ASSY-00470","ROTOR-ASSY","MU-026","ACADEMY","18.0","0","7/31/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1313","ROTOR-ASSY-00471","ROTOR-ASSY","MU-026","ACADEMY","18.0","1","7/1/2026 12:00:00 AM","1","4/23/2026 12:00:00 AM","3.4074","27.2832","51.5126","1","1","0","0","0","0"
"1315","ROTOR-ASSY-00473","ROTOR-ASSY","MU-026","ACADEMY","18.0","0","7/31/2025 12:00:00 AM","1","7/15/2025 12:00:00 AM","3.4319","7.0334","15.1810","0","0","0","1","0","0"
"1316","ROTOR-ASSY-00474","ROTOR-ASSY","MU-026","ACADEMY","18.0","0","7/16/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1318","ROTOR-ASSY-00476","ROTOR-ASSY","MU-026","ACADEMY","18.0","1","6/27/2025 12:00:00 AM","1","4/29/2025 12:00:00 AM","3.5217","27.5835","48.0173","1","1","0","0","0","0"
"1319","ROTOR-ASSY-00477","ROTOR-ASSY","MU-026","ACADEMY","18.0","1","2/9/2026 12:00:00 AM","1","12/24/2025 12:00:00 AM","3.5019","19.1667","34.9623","1","1","0","0","0","0"
"1320","ROTOR-ASSY-00478","ROTOR-ASSY","MU-026","ACADEMY","18.0","1","8/29/2026 12:00:00 AM","1","7/21/2026 12:00:00 AM","3.4746","12.7002","26.1670","1","0","1","0","0","0"
"1356","ROTOR-ASSY-00480","ROTOR-ASSY","MU-027","HIGHLND","18.0","1","4/21/2025 12:00:00 AM","1","2/27/2025 12:00:00 AM","3.4769","24.0834","52.1393","1","1","0","0","0","0"
"1357","ROTOR-ASSY-00481","ROTOR-ASSY","MU-027","HIGHLND","18.0","1","7/23/2025 12:00:00 AM","1","7/9/2025 12:00:00 AM","3.4397","9.4999","22.9961","1","0","1","0","0","0"
"1358","ROTOR-ASSY-00482","ROTOR-ASSY","MU-027","HIGHLND","18.0","0","3/3/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1359","ROTOR-ASSY-00483","ROTOR-ASSY","MU-027","HIGHLND","18.0","1","9/26/2026 12:00:00 AM","1","8/28/2026 12:00:00 AM","3.4870","27.4667","56.6185","1","1","0","0","0","0"
"1361","ROTOR-ASSY-00485","ROTOR-ASSY","MU-027","HIGHLND","18.0","1","1/24/2025 12:00:00 AM","1","1/2/2025 12:00:00 AM","3.6711","16.8167","35.6861","1","0","1","0","0","0"
"1362","ROTOR-ASSY-00486","ROTOR-ASSY","MU-027","HIGHLND","18.0","1","9/9/2025 12:00:00 AM","1","7/23/2025 12:00:00 AM","3.5872","25.2998","49.0853","1","1","0","0","0","0"
"1363","ROTOR-ASSY-00487","ROTOR-ASSY","MU-027","HIGHLND","18.0","1","3/3/2026 12:00:00 AM","1","2/5/2026 12:00:00 AM","3.4088","24.3166","53.0256","1","1","0","0","0","0"
"1364","ROTOR-ASSY-00488","ROTOR-ASSY","MU-027","HIGHLND","18.0","0","9/26/2026 12:00:00 AM","1","9/7/2026 12:00:00 AM","3.4021","15.7167","34.1807","0","0","0","1","0","0"
"1366","ROTOR-ASSY-00490","ROTOR-ASSY","MU-027","HIGHLND","18.0","1","11/23/2024 12:00:00 AM","1","11/19/2024 12:00:00 AM","3.6217","6.1666","14.5048","1","0","1","0","0","0"
"1367","ROTOR-ASSY-00491","ROTOR-ASSY","MU-027","HIGHLND","18.0","0","7/26/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1368","ROTOR-ASSY-00492","ROTOR-ASSY","MU-027","HIGHLND","18.0","0","3/5/2026 12:00:00 AM","1","3/5/2026 12:00:00 AM","3.6009","0.0000","0.0000","0","0","0","1","0","0"
"1369","ROTOR-ASSY-00493","ROTOR-ASSY","MU-027","HIGHLND","18.0","1","4/30/2026 12:00:00 AM","1","4/28/2026 12:00:00 AM","3.4534","2.5500","5.6798","1","0","1","0","0","0"
"1371","ROTOR-ASSY-00495","ROTOR-ASSY","MU-027","HIGHLND","18.0","1","11/27/2024 12:00:00 AM","1","11/16/2024 12:00:00 AM","3.5500","9.2666","22.3073","1","0","1","0","0","0"
"1372","ROTOR-ASSY-00496","ROTOR-ASSY","MU-027","HIGHLND","18.0","0","7/29/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1373","ROTOR-ASSY-00497","ROTOR-ASSY","MU-027","HIGHLND","18.0","1","1/24/2026 12:00:00 AM","1","12/23/2025 12:00:00 AM","3.5344","17.9500","37.6413","1","0","1","0","0","0"
"1374","ROTOR-ASSY-00498","ROTOR-ASSY","MU-027","HIGHLND","18.0","0","8/13/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1396","ROTOR-ASSY-00500","ROTOR-ASSY","MU-028","ACADEMY","18.0","0","7/23/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1397","ROTOR-ASSY-00501","ROTOR-ASSY","MU-028","ACADEMY","18.0","0","8/24/2026 12:00:00 AM","1","7/9/2026 12:00:00 AM","3.5003","15.3667","26.7837","0","0","0","1","0","0"
"1399","ROTOR-ASSY-00503","ROTOR-ASSY","MU-028","ACADEMY","18.0","0","7/23/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1400","ROTOR-ASSY-00504","ROTOR-ASSY","MU-028","ACADEMY","18.0","1","6/16/2026 12:00:00 AM","1","4/4/2026 12:00:00 AM","3.4032","24.8834","45.6366","1","1","0","0","0","0"
"1402","ROTOR-ASSY-00506","ROTOR-ASSY","MU-028","ACADEMY","18.0","1","4/12/2025 12:00:00 AM","1","2/17/2025 12:00:00 AM","3.4132","21.2500","37.3986","1","1","0","0","0","0"
"1403","ROTOR-ASSY-00507","ROTOR-ASSY","MU-028","ACADEMY","18.0","0","4/27/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1405","ROTOR-ASSY-00509","ROTOR-ASSY","MU-028","ACADEMY","18.0","0","7/23/2025 12:00:00 AM","1","5/30/2025 12:00:00 AM","3.4092","20.4833","39.3087","0","0","0","1","0","0"
"1406","ROTOR-ASSY-00510","ROTOR-ASSY","MU-028","ACADEMY","18.0","0","8/24/2026 12:00:00 AM","1","6/16/2026 12:00:00 AM","3.4290","24.7666","45.5678","0","0","0","1","0","0"
"1440","ROTOR-ASSY-00512","ROTOR-ASSY","MU-029","COASTAL","18.0","0","12/11/2024 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1441","ROTOR-ASSY-00513","ROTOR-ASSY","MU-029","COASTAL","18.0","0","9/10/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1442","ROTOR-ASSY-00514","ROTOR-ASSY","MU-029","COASTAL","18.0","0","6/20/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1444","ROTOR-ASSY-00516","ROTOR-ASSY","MU-029","COASTAL","18.0","0","12/11/2024 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1445","ROTOR-ASSY-00517","ROTOR-ASSY","MU-029","COASTAL","18.0","1","6/13/2025 12:00:00 AM","1","5/3/2025 12:00:00 AM","3.4044","17.7500","20.5807","1","0","1","0","0","0"
"1446","ROTOR-ASSY-00518","ROTOR-ASSY","MU-029","COASTAL","18.0","0","4/15/2026 12:00:00 AM","1","3/6/2026 12:00:00 AM","3.4415","19.7999","20.6982","0","0","0","1","0","0"
"1448","ROTOR-ASSY-00520","ROTOR-ASSY","MU-029","COASTAL","18.0","0","12/11/2024 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1449","ROTOR-ASSY-00521","ROTOR-ASSY","MU-029","COASTAL","18.0","0","9/10/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1450","ROTOR-ASSY-00522","ROTOR-ASSY","MU-029","COASTAL","18.0","0","6/20/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1452","ROTOR-ASSY-00524","ROTOR-ASSY","MU-029","COASTAL","18.0","0","12/11/2024 12:00:00 AM","1","11/14/2024 12:00:00 AM","3.6411","13.6833","15.1988","0","0","0","1","0","0"
"1453","ROTOR-ASSY-00525","ROTOR-ASSY","MU-029","COASTAL","18.0","1","4/30/2025 12:00:00 AM","1","4/7/2025 12:00:00 AM","3.5174","13.6000","15.5038","1","0","1","0","0","0"
"1454","ROTOR-ASSY-00526","ROTOR-ASSY","MU-029","COASTAL","18.0","1","12/9/2025 12:00:00 AM","1","11/6/2025 12:00:00 AM","3.6018","17.2000","20.7123","1","0","1","0","0","0"
"1455","ROTOR-ASSY-00527","ROTOR-ASSY","MU-029","COASTAL","18.0","1","8/31/2026 12:00:00 AM","1","7/22/2026 12:00:00 AM","3.5174","25.8001","31.6737","1","1","0","0","0","0"
"1487","ROTOR-ASSY-00529","ROTOR-ASSY","MU-030","PORT","18.0","0","4/23/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1488","ROTOR-ASSY-00530","ROTOR-ASSY","MU-030","PORT","18.0","0","12/27/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1489","ROTOR-ASSY-00531","ROTOR-ASSY","MU-030","PORT","18.0","0","8/13/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1491","ROTOR-ASSY-00533","ROTOR-ASSY","MU-030","PORT","18.0","0","4/23/2025 12:00:00 AM","1","3/21/2025 12:00:00 AM","3.5922","19.7499","41.0911","0","0","0","1","0","0"
"1492","ROTOR-ASSY-00534","ROTOR-ASSY","MU-030","PORT","18.0","0","12/27/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1493","ROTOR-ASSY-00535","ROTOR-ASSY","MU-030","PORT","18.0","1","7/1/2026 12:00:00 AM","1","5/30/2026 12:00:00 AM","3.6820","19.1332","41.5954","1","1","0","0","0","0"
"1495","ROTOR-ASSY-00537","ROTOR-ASSY","MU-030","PORT","18.0","1","12/16/2024 12:00:00 AM","1","11/20/2024 12:00:00 AM","3.5431","12.2500","24.8050","1","0","1","0","0","0"
"1496","ROTOR-ASSY-00538","ROTOR-ASSY","MU-030","PORT","18.0","0","7/29/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1497","ROTOR-ASSY-00539","ROTOR-ASSY","MU-030","PORT","18.0","1","3/13/2026 12:00:00 AM","1","2/9/2026 12:00:00 AM","3.4672","23.1667","49.8461","1","1","0","0","0","0"
"1498","ROTOR-ASSY-00540","ROTOR-ASSY","MU-030","PORT","18.0","1","7/30/2026 12:00:00 AM","1","7/9/2026 12:00:00 AM","3.5560","15.9666","32.6241","1","0","1","0","0","0"
"1500","ROTOR-ASSY-00542","ROTOR-ASSY","MU-030","PORT","18.0","1","12/26/2024 12:00:00 AM","1","12/10/2024 12:00:00 AM","3.4343","13.0999","28.2968","1","0","1","0","0","0"
"1501","ROTOR-ASSY-00543","ROTOR-ASSY","MU-030","PORT","18.0","1","7/9/2025 12:00:00 AM","1","6/12/2025 12:00:00 AM","3.5480","21.7500","43.4032","1","1","0","0","0","0"
"1502","ROTOR-ASSY-00544","ROTOR-ASSY","MU-030","PORT","18.0","1","2/27/2026 12:00:00 AM","1","1/31/2026 12:00:00 AM","3.6741","20.9498","45.0609","1","1","0","0","0","0"
"1533","ROTOR-ASSY-00546","ROTOR-ASSY","MU-031","COASTAL","18.0","0","4/28/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1534","ROTOR-ASSY-00547","ROTOR-ASSY","MU-031","COASTAL","18.0","1","8/20/2025 12:00:00 AM","1","7/30/2025 12:00:00 AM","3.4675","14.0001","14.8588","1","0","1","0","0","0"
"1535","ROTOR-ASSY-00548","ROTOR-ASSY","MU-031","COASTAL","18.0","0","5/18/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1537","ROTOR-ASSY-00550","ROTOR-ASSY","MU-031","COASTAL","18.0","0","4/28/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1538","ROTOR-ASSY-00551","ROTOR-ASSY","MU-031","COASTAL","18.0","0","1/1/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1539","ROTOR-ASSY-00552","ROTOR-ASSY","MU-031","COASTAL","18.0","0","9/26/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1541","ROTOR-ASSY-00554","ROTOR-ASSY","MU-031","COASTAL","18.0","0","4/28/2025 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1542","ROTOR-ASSY-00555","ROTOR-ASSY","MU-031","COASTAL","18.0","1","12/8/2025 12:00:00 AM","1","11/7/2025 12:00:00 AM","3.6212","19.3833","26.8518","1","1","0","0","0","0"
"1543","ROTOR-ASSY-00556","ROTOR-ASSY","MU-031","COASTAL","18.0","0","8/28/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1545","ROTOR-ASSY-00558","ROTOR-ASSY","MU-031","COASTAL","18.0","0","4/28/2025 12:00:00 AM","1","3/27/2025 12:00:00 AM","3.4251","18.0666","25.3257","0","0","0","1","0","0"
"1546","ROTOR-ASSY-00559","ROTOR-ASSY","MU-031","COASTAL","18.0","0","1/1/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
"1547","ROTOR-ASSY-00560","ROTOR-ASSY","MU-031","COASTAL","18.0","0","9/26/2026 12:00:00 AM","0","","","","","0","0","0","0","0","1"
