"InstallKey","ComponentSerial","ComponentCode","ComponentName","Criticality","LeadTimeFlightHours","TailNumber","ModelCode","BaseCode","BaseName","PositionNo","InstalledDate","Sorties","Landings","FlightHours","StressHours","IntervalFlightHours","IntervalStressHours","PctOfHourInterval","PctOfStressInterval","IsOverdueByHours","IsOverdueByStress","IsHiddenOverdue","StressPerFlightHour","RemainingStressHours","RemainingFlightHours","ProjectedFlightHoursToStressLimit","LastSortieDate"
"604","ROTOR-ASSY-00221","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-012","MRD-8X","COASTAL","Coastal Survey Base","4","9/16/2026 12:00:00 AM","6","9","9.3166","9.4966","150.0","150.0","6.21","6.33","0","0","0","1.0819","140.5034","140.6834","129.87","9/30/2026 12:00:00 AM"
"998","MOTOR-ESC-00271","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-020","MRD-8X","HIGHLND","Highland Operations","1","9/19/2026 12:00:00 AM","4","6","6.5500","11.7431","200.0","200.0","3.28","5.87","0","0","0","2.2582","188.2569","193.4500","83.37","9/25/2026 12:00:00 AM"
"519","BATT-PACK-00116","BATT-PACK","Main battery pack","FlightCritical","8.0","MU-011","MRD-12H","HIGHLND","Highland Operations","2","9/25/2026 12:00:00 AM","2","2","2.8333","6.6105","120.0","120.0","2.36","5.51","0","0","0","2.1761","113.3895","117.1667","52.11","9/29/2026 12:00:00 AM"
"1514","BATT-PACK-00327","BATT-PACK","Main battery pack","FlightCritical","8.0","MU-031","MRD-8X","COASTAL","Coastal Survey Base","2","9/21/2026 12:00:00 AM","3","4","6.2500","6.3300","120.0","120.0","5.21","5.28","0","0","0","1.1562","113.6700","113.7500","98.31","9/28/2026 12:00:00 AM"
"480","MOTOR-ESC-00130","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-010","MRD-12H","COASTAL","Coastal Survey Base","1","9/8/2026 12:00:00 AM","6","12","9.3834","10.2100","200.0","200.0","4.69","5.11","0","0","0","1.0768","189.7900","190.6166","176.25","9/30/2026 12:00:00 AM"
"1221","AIRDATA-00051","AIRDATA","Air data and pitot module","MissionCritical","6.0","MU-025","MRD-8X","HIGHLND","Highland Operations","1","9/8/2026 12:00:00 AM","6","11","8.9000","20.1046","400.0","400.0","2.23","5.03","0","0","0","2.1718","379.8954","391.1000","174.92","9/26/2026 12:00:00 AM"
"316","BATT-PACK-00069","BATT-PACK","Main battery pack","FlightCritical","8.0","MU-007","MRD-12H","ACADEMY","Training Academy","1","9/19/2026 12:00:00 AM","3","24","2.4833","5.2266","120.0","120.0","2.07","4.36","0","0","0","1.7137","114.7734","117.5167","66.97","9/26/2026 12:00:00 AM"
"476","LANDGEAR-00031","LANDGEAR","Landing gear assembly","Degraded","4.0","MU-010","MRD-12H","COASTAL","Coastal Survey Base","1","9/8/2026 12:00:00 AM","6","12","9.3834","10.2100","250.0","250.0","3.75","4.08","0","0","0","1.0768","239.7900","240.6166","222.69","9/30/2026 12:00:00 AM"
"1158","ROTOR-ASSY-00417","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-023","MRD-6L","COASTAL","Coastal Survey Base","3","9/22/2026 12:00:00 AM","3","7","5.2333","5.9826","150.0","150.0","3.49","3.99","0","0","0","1.2827","144.0174","144.7667","112.28","9/29/2026 12:00:00 AM"
"969","ROTOR-ASSY-00349","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-019","MRD-8X","PORT","Port Logistics Hub","3","9/26/2026 12:00:00 AM","1","2","2.6333","5.8868","150.0","150.0","1.76","3.92","0","0","0","1.8879","144.1132","147.3667","76.34","9/28/2026 12:00:00 AM"
"287","MOTOR-ESC-00077","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-006","MRD-8X","COASTAL","Coastal Survey Base","2","9/17/2026 12:00:00 AM","4","6","6.6667","6.7867","200.0","200.0","3.33","3.39","0","0","0","1.0800","193.2133","193.3333","178.90","9/30/2026 12:00:00 AM"
"1305","MOTOR-ESC-00360","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-026","MRD-8X","ACADEMY","Training Academy","3","9/23/2026 12:00:00 AM","3","27","2.4667","5.3931","200.0","200.0","1.23","2.70","0","0","0","1.9301","194.6069","197.5333","100.83","9/28/2026 12:00:00 AM"
"1360","ROTOR-ASSY-00484","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-027","MRD-8X","HIGHLND","Highland Operations","1","9/26/2026 12:00:00 AM","1","2","1.7333","3.9556","150.0","150.0","1.16","2.64","0","0","0","1.9080","146.0444","148.2667","76.54","9/30/2026 12:00:00 AM"
"1365","ROTOR-ASSY-00489","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-027","MRD-8X","HIGHLND","Highland Operations","2","9/26/2026 12:00:00 AM","1","2","1.7333","3.9556","150.0","150.0","1.16","2.64","0","0","0","1.9080","146.0444","148.2667","76.54","9/30/2026 12:00:00 AM"
"668","MOTOR-ESC-00185","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-014","MRD-6L","PORT","Port Logistics Hub","2","9/18/2026 12:00:00 AM","3","7","4.0167","4.5897","200.0","200.0","2.01","2.29","0","0","0","1.8671","195.4103","195.9833","104.66","9/30/2026 12:00:00 AM"
"1429","MOTOR-ESC-00390","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-029","MRD-12H","COASTAL","Coastal Survey Base","1","9/24/2026 12:00:00 AM","3","4","4.1333","4.2133","200.0","200.0","2.07","2.11","0","0","0","1.1733","195.7867","195.8667","166.87","9/30/2026 12:00:00 AM"
"1548","ROTOR-ASSY-00561","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-031","MRD-8X","COASTAL","Coastal Survey Base","4","9/26/2026 12:00:00 AM","1","1","2.0833","2.1033","150.0","150.0","1.39","1.40","0","0","0","1.1562","147.8967","147.9167","127.92","9/28/2026 12:00:00 AM"
"1540","ROTOR-ASSY-00553","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-031","MRD-8X","COASTAL","Coastal Survey Base","2","9/26/2026 12:00:00 AM","1","1","2.0833","2.1033","150.0","150.0","1.39","1.40","0","0","0","1.1562","147.8967","147.9167","127.92","9/28/2026 12:00:00 AM"
"1203","ROTOR-ASSY-00426","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-024","MRD-8X","COASTAL","Coastal Survey Base","1","9/29/2026 12:00:00 AM","1","2","1.4333","1.4733","150.0","150.0","0.96","0.98","0","0","0","1.0798","148.5267","148.5667","137.55","9/30/2026 12:00:00 AM"
"1186","MOTOR-ESC-00322","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-024","MRD-8X","COASTAL","Coastal Survey Base","1","9/29/2026 12:00:00 AM","1","2","1.4333","1.4733","200.0","200.0","0.72","0.74","0","0","0","1.0798","198.5267","198.5667","183.86","9/30/2026 12:00:00 AM"
"1190","MOTOR-ESC-00326","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-024","MRD-8X","COASTAL","Coastal Survey Base","2","9/29/2026 12:00:00 AM","1","2","1.4333","1.4733","200.0","200.0","0.72","0.74","0","0","0","1.0798","198.5267","198.5667","183.86","9/30/2026 12:00:00 AM"
"1194","MOTOR-ESC-00330","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-024","MRD-8X","COASTAL","Coastal Survey Base","3","9/29/2026 12:00:00 AM","1","2","1.4333","1.4733","200.0","200.0","0.72","0.74","0","0","0","1.0798","198.5267","198.5667","183.86","9/30/2026 12:00:00 AM"
"1198","MOTOR-ESC-00334","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-024","MRD-8X","COASTAL","Coastal Survey Base","4","9/29/2026 12:00:00 AM","1","2","1.4333","1.4733","200.0","200.0","0.72","0.74","0","0","0","1.0798","198.5267","198.5667","183.86","9/30/2026 12:00:00 AM"
"1179","GIMBAL-00061","GIMBAL","Payload gimbal","MissionCritical","24.0","MU-024","MRD-8X","COASTAL","Coastal Survey Base","1","9/29/2026 12:00:00 AM","1","2","1.4333","1.4733","300.0","300.0","0.48","0.49","0","0","0","1.0798","298.5267","298.5667","276.46","9/30/2026 12:00:00 AM"
"1176","BATT-PACK-00260","BATT-PACK","Main battery pack","FlightCritical","8.0","MU-024","MRD-8X","COASTAL","Coastal Survey Base","2","9/30/2026 12:00:00 AM","0","0","0.0000","0.0000","120.0","120.0","0.00","0.00","0","0","0","1.0798","120.0000","120.0000","111.13",""
"927","BATT-PACK-00208","BATT-PACK","Main battery pack","FlightCritical","8.0","MU-019","MRD-8X","PORT","Port Logistics Hub","2","9/28/2026 12:00:00 AM","0","0","0.0000","0.0000","120.0","120.0","0.00","0.00","0","0","0","1.8879","120.0000","120.0000","63.56",""
"229","MOTOR-ESC-00060","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-005","MRD-8X","PORT","Port Logistics Hub","2","9/29/2026 12:00:00 AM","0","0","0.0000","0.0000","200.0","200.0","0.00","0.00","0","0","0","1.9127","200.0000","200.0000","104.56",""
"398","ROTOR-ASSY-00145","ROTOR-ASSY","Rotor assembly and bearing","FlightCritical","18.0","MU-008","MRD-12H","HIGHLND","Highland Operations","3","9/28/2026 12:00:00 AM","0","0","0.0000","0.0000","150.0","150.0","0.00","0.00","0","0","0","2.3105","150.0000","150.0000","64.92",""
"1329","BATT-PACK-00286","BATT-PACK","Main battery pack","FlightCritical","8.0","MU-027","MRD-8X","HIGHLND","Highland Operations","1","9/30/2026 12:00:00 AM","0","0","0.0000","0.0000","120.0","120.0","0.00","0.00","0","0","0","1.9080","120.0000","120.0000","62.89",""
